[2020-11-11 23:12:52,726] INFO [yihang_website.utils.news:34 utils] cache_decorator set cache:get_current_site key:f34113c19713781b70e1db5b7171b0f0
[2020-11-11 23:12:52,926] INFO [job.context_processors.seo_processor:29 context_processors] set processor cache.
[2020-11-11 23:12:52,947] INFO [yihang_website.utils.get_blog_setting:74 utils] set cache get_blog_setting
[2020-11-11 23:13:03,614] INFO [job.context_processors.seo_processor:29 context_processors] set processor cache.
[2020-11-11 23:13:03,630] INFO [yihang_website.utils.get_blog_setting:74 utils] set cache get_blog_setting
[2020-11-11 23:13:12,045] INFO [yihang_website.utils.news:34 utils] cache_decorator set cache:get_current_site key:f34113c19713781b70e1db5b7171b0f0
[2020-11-11 23:13:12,091] INFO [job.context_processors.seo_processor:29 context_processors] set processor cache.
[2020-11-11 23:13:12,140] INFO [yihang_website.utils.get_blog_setting:74 utils] set cache get_blog_setting
[2020-11-11 23:13:20,393] INFO [job.context_processors.seo_processor:29 context_processors] set processor cache.
[2020-11-11 23:13:20,409] INFO [yihang_website.utils.get_blog_setting:74 utils] set cache get_blog_setting
[2020-11-11 23:13:23,809] INFO [yihang_website.utils.news:34 utils] cache_decorator set cache:get_current_site key:f34113c19713781b70e1db5b7171b0f0
[2020-11-11 23:13:23,840] INFO [job.context_processors.seo_processor:29 context_processors] set processor cache.
[2020-11-11 23:13:23,867] INFO [yihang_website.utils.get_blog_setting:74 utils] set cache get_blog_setting
[2020-11-11 23:13:36,496] INFO [job.context_processors.seo_processor:29 context_processors] set processor cache.
[2020-11-11 23:13:36,515] INFO [yihang_website.utils.get_blog_setting:74 utils] set cache get_blog_setting
[2020-11-11 23:13:41,024] INFO [job.views.get_queryset_from_cache:70 views] set view cache.key:index_1
[2020-11-11 23:13:41,068] INFO [job.context_processors.seo_processor:29 context_processors] set processor cache.
[2020-11-11 23:13:41,097] INFO [yihang_website.utils.get_blog_setting:74 utils] set cache get_blog_setting
[2020-11-11 23:23:25,938] INFO [job.views.get_queryset_from_cache:70 views] set view cache.key:index_1
[2020-11-11 23:23:26,040] INFO [job.context_processors.seo_processor:29 context_processors] set processor cache.
[2020-11-11 23:23:26,064] INFO [yihang_website.utils.get_blog_setting:74 utils] set cache get_blog_setting
[2020-11-12 22:22:26,351] INFO [job.views.get_queryset_from_cache:70 views] set view cache.key:index_1
[2020-11-12 22:22:26,668] INFO [job.context_processors.seo_processor:29 context_processors] set processor cache.
[2020-11-12 22:22:26,723] INFO [yihang_website.utils.get_blog_setting:74 utils] set cache get_blog_setting
[2020-11-12 22:22:52,207] INFO [job.context_processors.seo_processor:29 context_processors] set processor cache.
[2020-11-12 22:22:52,220] INFO [yihang_website.utils.get_blog_setting:74 utils] set cache get_blog_setting
[2020-11-12 23:08:34,332] INFO [job.context_processors.seo_processor:29 context_processors] set processor cache.
[2020-11-12 23:08:34,338] INFO [yihang_website.utils.get_blog_setting:74 utils] set cache get_blog_setting
[2020-11-12 23:08:37,468] INFO [yihang_website.utils.news:34 utils] cache_decorator set cache:get_current_site key:8f59aeadf2eaab897e50cfc471195f7e
[2020-11-12 23:08:37,530] INFO [job.context_processors.seo_processor:29 context_processors] set processor cache.
